1534706974.31317806243896484375, [64, 56]
1534706975.559668064117431640625, [64, 96]
1534706975.5601079463958740234375, [64, 152]
1534706975.5605409145355224609375, [64, 192]
1534706975.5609800815582275390625, [64, 48]
1534706975.5614240169525146484375, [64, 56]
1534706975.561862945556640625, [64, 144]
1534706975.562303066253662109375, [64, 136]
1534706975.56280994415283203125, [64, 64]
1534706975.5633080005645751953125, [64, 88]
1534706975.5637609958648681640625, [64, 56]
1534706975.564219951629638671875, [64, 24]
1534706975.564671039581298828125, [64, 160]
1534706975.56511211395263671875, [64, 24]
1534706975.565555095672607421875, [64, 112]
1534706975.5659968852996826171875, [64, 72]
1534706975.566483020782470703125, [64, 40]
1534706975.56692409515380859375, [64, 112]
1534706975.5673739910125732421875, [64, 120]
1534706975.567823886871337890625, [64, 88]
1534706975.5682671070098876953125, [64, 120]
1534706975.5687110424041748046875, [64, 104]
1534706975.5691540241241455078125, [64, 184]
1534706975.5695960521697998046875, [64, 240]
1534706975.570045948028564453125, [64, 216]
1534706975.570497989654541015625, [64, 152]
1534706975.5709431171417236328125, [64, 184]
1534706975.571691036224365234375, [64, 160]
1534706975.5722229480743408203125, [64, 16]
1534706975.57268810272216796875, [64, 96]
1534706975.57318210601806640625, [64, 184]
1534706975.5736420154571533203125, [64, 240]
1534706975.57408809661865234375, [64, 144]
1534706975.5747010707855224609375, [64, 112]
1534706975.5752060413360595703125, [64, 120]
1534706975.5756819248199462890625, [64, 144]
1534706975.5761349201202392578125, [64, 56]
1534706975.576590061187744140625, [64, 112]
1534706975.5770289897918701171875, [64, 240]
1534706975.577476978302001953125, [64, 152]
1534706975.57791996002197265625, [64, 88]
1534706975.5783650875091552734375, [64, 144]
1534706975.57886791229248046875, [64, 176]
1534706975.5793139934539794921875, [64, 152]
1534706975.5797660350799560546875, [64, 80]
1534706975.580215930938720703125, [65, 24]
1534706975.5806620121002197265625, [64, 80]
1534706975.5811030864715576171875, [64, 136]
1534706975.58154392242431640625, [64, 200]
1534706975.5819880962371826171875, [64, 80]
1534706975.5825231075286865234375, [64, 120]
1534706975.582992076873779296875, [64, 16]
1534706975.58345508575439453125, [64, 72]
1534706975.5839099884033203125, [64, 120]
1534706975.584352970123291015625, [64, 176]
1534706975.5847980976104736328125, [64, 184]
1534706975.585237026214599609375, [64, 120]
1534706975.585681915283203125, [64, 104]
1534706975.586122989654541015625, [64, 56]
1534706975.5866029262542724609375, [64, 120]
1534706975.5870668888092041015625, [64, 72]
1534706975.5875170230865478515625, [63, 248]
1534706975.58796405792236328125, [64, 144]
1534706975.5884010791778564453125, [64, 248]
1534706975.58882999420166015625, [64, 24]
1534706975.5892670154571533203125, [64, 112]
1534706975.5897080898284912109375, [64, 80]
1534706975.5901510715484619140625, [64, 72]
1534706975.5906159877777099609375, [64, 16]
1534706975.591065883636474609375, [64, 120]
1534706975.5915091037750244140625, [64, 160]
1534706975.5920789241790771484375, [64, 8]
1534706975.5925579071044921875, [64, 152]
1534706975.5930120944976806640625, [65, 0]
1534706975.5934669971466064453125, [64, 160]
1534706975.5939009189605712890625, [64, 152]
1534706975.5943410396575927734375, [64, 144]
1534706975.5948541164398193359375, [64, 80]
1534706975.59531307220458984375, [64, 120]
1534706975.59576511383056640625, [64, 104]
1534706975.5962059497833251953125, [64, 200]
1534706975.5966489315032958984375, [64, 224]
1534706975.5970890522003173828125, [64, 216]
1534706975.5975210666656494140625, [64, 152]
1534706975.5979630947113037109375, [64, 120]
1534706975.5984070301055908203125, [64, 88]
1534706975.5989000797271728515625, [64, 80]
1534706975.5993421077728271484375, [64, 128]
1534706975.5997951030731201171875, [64, 72]
1534706975.600243091583251953125, [64, 72]
1534706975.6006910800933837890625, [64, 128]
1534706975.6011350154876708984375, [64, 128]
1534706975.6015999317169189453125, [64, 24]
1534706975.602055072784423828125, [64, 104]
1534706975.602519989013671875, [64, 64]
1534706975.602962970733642578125, [65, 32]
1534706975.6034090518951416015625, [63, 176]
1534706975.6038429737091064453125, [64, 136]
1534706975.6042840480804443359375, [64, 136]
1534706975.6047279834747314453125, [64, 64]
1534706975.6051731109619140625, [64, 160]
1534706975.6056139469146728515625, [64, 56]
1534706975.6060578823089599609375, [64, 112]
1534706975.60651111602783203125, [64, 8]
1534706975.606956958770751953125, [63, 232]
1534706975.6073970794677734375, [64, 128]
1534706975.607839107513427734375, [64, 96]
1534706975.60828399658203125, [64, 136]
1534706975.608725070953369140625, [64, 80]
1534706975.6091670989990234375, [64, 200]
1534706975.6096079349517822265625, [64, 160]
1534706975.6100521087646484375, [64, 88]
1534706975.6104919910430908203125, [64, 112]
1534706975.6109750270843505859375, [64, 64]
1534706975.611576080322265625, [64, 184]
1534706975.612049102783203125, [64, 184]
1534706975.6125099658966064453125, [64, 224]
1534706975.6129500865936279296875, [64, 128]
1534706975.6133921146392822265625, [64, 160]
1534706975.6138350963592529296875, [64, 104]
1534706975.6145589351654052734375, [64, 248]
1534706975.615087032318115234375, [64, 120]
1534706975.615560054779052734375, [64, 80]
1534706975.6160099506378173828125, [64, 88]
1534706975.6164610385894775390625, [64, 96]
1534706975.61690998077392578125, [64, 184]
1534706975.6173551082611083984375, [64, 88]
1534706975.617805957794189453125, [63, 232]
1534706975.61824893951416015625, [64, 80]
1534706975.6187589168548583984375, [64, 240]
1534706975.6192100048065185546875, [65, 40]
1534706975.61966705322265625, [64, 88]
1534706975.620111942291259765625, [64, 128]
1534706975.620563030242919921875, [64, 112]
1534706975.62102794647216796875, [64, 56]
1534706975.6214809417724609375, [64, 24]
1534706975.6219360828399658203125, [64, 128]
1534706975.622375011444091796875, [64, 128]
1534706975.62287807464599609375, [64, 200]
1534706975.6233360767364501953125, [64, 192]
1534706975.623775959014892578125, [64, 136]
1534706975.6242210865020751953125, [64, 56]
1534706975.6246650218963623046875, [64, 8]
1534706975.625111103057861328125, [64, 72]
1534706975.62555408477783203125, [64, 160]
1534706975.625998973846435546875, [64, 200]
1534706975.6264820098876953125, [64, 96]
1534706975.626926898956298828125, [64, 88]
1534706975.6273710727691650390625, [64, 104]
1534706975.6278159618377685546875, [64, 104]
1534706975.628264904022216796875, [64, 136]
1534706975.6287100315093994140625, [64, 88]
1534706975.62915802001953125, [64, 136]
1534706975.6295969486236572265625, [64, 120]
1534706975.63008403778076171875, [64, 176]
1534706975.63053607940673828125, [64, 176]
1534706975.630992889404296875, [64, 8]
1534706975.6314389705657958984375, [64, 64]
1534706975.631886005401611328125, [64, 48]
1534706975.6323339939117431640625, [64, 128]
1534706975.6327779293060302734375, [64, 80]
1534706975.6332199573516845703125, [65, 16]
1534706975.63366603851318359375, [64, 136]
1534706975.6341040134429931640625, [64, 40]
1534706975.6428539752960205078125, [65, 8]
1534706975.6436989307403564453125, [64, 152]
1534706975.64428997039794921875, [64, 192]
1534706975.6448209285736083984375, [64, 136]
1534706975.6453158855438232421875, [64, 136]
1534706975.645801067352294921875, [64, 16]
1534706975.6462900638580322265625, [64, 216]
1534706975.64706897735595703125, [64, 64]
1534706975.64760589599609375, [64, 248]
1534706975.6501300334930419921875, [64, 248]
1534706975.6512310504913330078125, [64, 112]
1534706975.6518390178680419921875, [64, 112]
1534706975.6523931026458740234375, [64, 64]
1534706975.6589910984039306640625, [63, 224]
1534706975.659802913665771484375, [64, 120]
1534706975.660378932952880859375, [64, 112]
1534706975.6608769893646240234375, [64, 152]
1534706975.661367893218994140625, [64, 224]
1534706975.66185092926025390625, [64, 80]
1534706975.6623270511627197265625, [64, 120]
1534706975.6630489826202392578125, [64, 56]
1534706975.6640489101409912109375, [64, 104]
1534706975.6669399738311767578125, [64, 160]
1534706975.667706966400146484375, [64, 96]
1534706975.6682689189910888671875, [64, 0]
1534706975.6687700748443603515625, [65, 32]
1534706975.669269084930419921875, [64, 200]
1534706975.66975688934326171875, [64, 96]
1534706975.6702449321746826171875, [64, 16]
1534706975.6724269390106201171875, [64, 248]
1534706975.6733529567718505859375, [64, 152]
1534706975.673966884613037109375, [65, 16]
1534706975.6755449771881103515625, [64, 120]
1534706975.6762249469757080078125, [64, 16]
1534706975.676743030548095703125, [64, 112]
1534706975.6772110462188720703125, [64, 136]
1534706975.6776568889617919921875, [64, 104]
1534706975.6780951023101806640625, [64, 120]
1534706975.6786301136016845703125, [64, 112]
1534706975.6791169643402099609375, [64, 232]
1534706975.67957401275634765625, [64, 160]
1534706975.6800210475921630859375, [65, 24]
1534706975.6804640293121337890625, [64, 48]
1534706975.6808969974517822265625, [64, 128]
1534706975.681324005126953125, [64, 224]
1534706975.6817510128021240234375, [64, 0]
1534706975.6821720600128173828125, [64, 96]
1534706975.682753086090087890625, [64, 72]
1534706975.683247089385986328125, [64, 144]
1534706975.68375396728515625, [64, 136]
1534706975.689280033111572265625, [64, 32]
1534706975.690289020538330078125, [64, 32]
1534706975.691071033477783203125, [63, 184]
1534706975.6915891170501708984375, [64, 224]
1534706975.692058086395263671875, [64, 32]
1534706975.6925048828125, [64, 0]
1534706975.6929280757904052734375, [64, 104]
1534706975.6933701038360595703125, [64, 120]
1534706975.6938021183013916015625, [64, 200]
1534706975.6942288875579833984375, [64, 48]
1534706975.69489002227783203125, [64, 80]
1534706975.695394992828369140625, [64, 112]
1534706975.6958549022674560546875, [64, 96]
1534706975.6963169574737548828125, [64, 160]
1534706975.696773052215576171875, [64, 144]
1534706975.6972830295562744140625, [64, 152]
1534706975.697750091552734375, [64, 152]
1534706975.698196887969970703125, [63, 224]
1534706975.6987130641937255859375, [64, 80]
1534706975.699182033538818359375, [64, 144]
1534706975.6996319293975830078125, [64, 184]
1534706975.7000789642333984375, [64, 128]
1534706975.7005250453948974609375, [64, 120]
1534706975.700972080230712890625, [64, 120]
1534706975.70141506195068359375, [64, 128]
1534706975.7018620967864990234375, [64, 144]
1534706975.70230197906494140625, [64, 136]
1534706975.70279598236083984375, [64, 120]
1534706975.7032310962677001953125, [64, 104]
1534706975.7036759853363037109375, [64, 232]
1534706975.704122066497802734375, [64, 176]
1534706975.70456790924072265625, [64, 104]
1534706975.705009937286376953125, [64, 184]
1534706975.70545101165771484375, [63, 208]
1534706975.705895900726318359375, [64, 16]
1534706975.7063410282135009765625, [64, 200]
1534706975.7068650722503662109375, [64, 176]
1534706975.7073171138763427734375, [64, 96]
1534706975.707768917083740234375, [64, 152]
1534706975.7082231044769287109375, [64, 40]
1534706975.7086670398712158203125, [63, 168]
1534706975.7091128826141357421875, [64, 176]
1534706975.7095611095428466796875, [64, 112]
1534706975.70999908447265625, [64, 120]
1534706975.7104680538177490234375, [64, 144]
1534706975.7109100818634033203125, [63, 128]
1534706975.711483001708984375, [63, 224]
1534706975.711956024169921875, [64, 112]
1534706975.71240711212158203125, [64, 104]
1534706975.71286296844482421875, [64, 128]
1534706975.713305950164794921875, [64, 88]
1534706975.71374797821044921875, [64, 48]
1534706975.714189052581787109375, [64, 192]
1534706975.7146780490875244140625, [64, 232]
1534706975.7151401042938232421875, [64, 128]
1534706975.71557903289794921875, [64, 48]
1534706975.7160708904266357421875, [64, 120]
1534706975.71652507781982421875, [64, 152]
1534706975.7169649600982666015625, [64, 32]
1534706975.717401981353759765625, [64, 152]
1534706975.71784496307373046875, [64, 56]
1534706975.718286991119384765625, [64, 104]
1534706975.7187860012054443359375, [64, 104]
1534706975.71924304962158203125, [64, 160]
1534706975.7196929454803466796875, [64, 152]
1534706975.720127105712890625, [64, 40]
1534706975.7205688953399658203125, [64, 120]
1534706975.7210109233856201171875, [64, 120]
1534706975.7214529514312744140625, [64, 16]
1534706975.72189807891845703125, [64, 120]
1534706975.7223389148712158203125, [64, 48]
1534706975.722837924957275390625, [63, 240]
1534706975.7232940196990966796875, [64, 32]
1534706975.7237389087677001953125, [64, 184]
1534706975.724174976348876953125, [64, 64]
1534706975.72461795806884765625, [64, 24]
1534706975.725061893463134765625, [64, 112]
1534706975.725521087646484375, [64, 112]
1534706975.7259590625762939453125, [65, 16]
1534706975.7264521121978759765625, [64, 88]
1534706975.7269160747528076171875, [64, 88]
1534706975.72735500335693359375, [64, 160]
1534706975.7278039455413818359375, [63, 224]
1534706975.728249073028564453125, [64, 136]
1534706975.7286970615386962890625, [64, 104]
1534706975.729136943817138671875, [64, 160]
1534706975.729568004608154296875, [64, 112]
1534706975.7300090789794921875, [64, 240]
1534706975.7304890155792236328125, [64, 216]
1534706975.730946063995361328125, [64, 104]
1534706975.7313830852508544921875, [64, 144]
1534706975.731812953948974609375, [64, 176]
1534706975.7322580814361572265625, [64, 200]
1534706975.73270511627197265625, [64, 200]
1534706975.7334530353546142578125, [64, 32]
1534706975.7339799404144287109375, [64, 208]
1534706975.7344949245452880859375, [64, 192]
1534706975.7350189685821533203125, [64, 184]
1534706975.7354938983917236328125, [64, 88]
1534706975.735948085784912109375, [64, 32]
1534706975.7364070415496826171875, [63, 248]
1534706975.7368590831756591796875, [64, 0]
1534706975.7373011112213134765625, [64, 32]
1534706975.7377378940582275390625, [64, 184]
1534706975.738173007965087890625, [64, 176]
1534706975.7386150360107421875, [64, 136]
1534706975.7390658855438232421875, [64, 136]
1534706975.7395169734954833984375, [64, 104]
1534706975.73995494842529296875, [64, 48]
1534706975.740394115447998046875, [64, 120]
1534706975.7408449649810791015625, [64, 80]
1534706975.7412879467010498046875, [64, 224]
1534706975.7417318820953369140625, [64, 176]
1534706975.7421638965606689453125, [64, 136]
1534706975.7426269054412841796875, [64, 0]
1534706975.743072032928466796875, [63, 200]
1534706975.7435100078582763671875, [64, 136]
1534706975.7439448833465576171875, [64, 128]
1534706975.7444341182708740234375, [64, 200]
1534706975.744884014129638671875, [64, 152]
1534706975.745336055755615234375, [64, 192]
1534706975.7457931041717529296875, [64, 160]
1534706975.7462270259857177734375, [63, 224]
1534706975.746737957000732421875, [63, 248]
1534706975.747189998626708984375, [64, 200]
1534706975.7476470470428466796875, [64, 64]
1534706975.748097896575927734375, [64, 48]
1534706975.7485311031341552734375, [64, 40]
1534706975.74896907806396484375, [63, 224]
1534706975.749401092529296875, [64, 64]
1534706975.7498390674591064453125, [64, 208]
1534706975.7502810955047607421875, [64, 80]
1534706975.750771045684814453125, [64, 160]
1534706975.751225948333740234375, [64, 144]
1534706975.751677989959716796875, [64, 144]
1534706975.75212001800537109375, [64, 232]
